Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
mirage_2000d_rmv;15.3;9.0;40.8;7610.0;4205.0;1545.0;2.35;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-250000.0,590000.0;1;3800.0,10200.0,12000.0;0.0;0;30.0,-22.0,30.0,-22.0
mirage_3c;14.77;8.22;31.8;6240.0;4432.0;1460.0;2.1;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-190000.0,480000.0;2;2750.0,8450.0,10000.0;0.0;0;29.0,-22.0,29.0,-22.0
mirage_3cj;14.77;8.22;31.8;6240.0;3039.0;1460.0;2.1;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-190000.0,480000.0;2;2750.0,8450.0,10000.0;0.0;0;29.0,-22.0,29.0,-22.0
mirage_3e;14.77;8.22;31.8;7025.0;4960.0;1460.0;2.1;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-190000.0,480000.0;2;2750.0,8400.0,10000.0;0.0;0;29.0,-22.0,29.0,-22.0
mirage_3s_c70_switzerland;14.77;8.22;34.4;7025.0;2918.0;1460.0;2.1;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-240000.0,570000.0;3;2750.0,8400.0,10000.0;0.0;0;33.0,-27.0,35.0,-27.0
mirage_4000;18.7;12.0;72.0;12900.0;12700.0;1555.0;2.35;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-480000.0,990000.0;1;3800.0,10200.0,12000.0;0.0;0;29.0,-22.0,29.0,-22.0
mirage_5_nesher;15.01;8.22;31.8;7190.0;3173.0;1460.0;2.1;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-190000.0,490000.0;1;2750.0,8400.0,10000.0;0.0;0;29.0,-22.0,29.0,-22.0
mirage_5ba;15.01;8.22;31.8;7190.0;5160.0;1460.0;2.1;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-190000.0,490000.0;1;2750.0,8400.0,10000.0;0.0;0;29.0,-22.0,29.0,-22.0
mirage_5f;15.01;8.22;31.8;7150.0;5100.0;1460.0;2.1;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-190000.0,490000.0;1;2750.0,8400.0,10000.0;0.0;0;29.0,-22.0,29.0,-22.0
mirage_f1c;15.25;8.4;24.96;7930.0;6313.0;1457.0;2.2;444.0;27.0;33.0;0.3,814.0,0.5,555.0,1.0,416.4;-310000.0,670000.0;1;2750.0,8900.0,10000.0;0.0;0;25.0,-20.0,28.0,-21.0
mirage_f1c_200;15.25;8.4;24.96;7960.0;6313.0;1457.0;2.2;444.0;27.0;33.0;0.3,814.0,0.5,555.0,1.0,416.4;-310000.0,670000.0;1;2750.0,8900.0,10000.0;0.0;0;25.0,-20.0,28.0,-21.0
mirage_milan;15.01;8.22;31.8;7150.0;2296.0;1460.0;2.1;426.0;0;33.0;0.2,4300.0,0.33,3900.0,1.0,3600.0;-190000.0,480000.0;1;2750.0,8900.0,10000.0;0.0;0;29.0,-22.0,29.0,-22.0
morko_morane;8.17;10.62;16.04;2179.0;299.0;756.0;0.76;320.0;20.0;33.0;0.1,410.0,1.0,270.0;-110001.0,165001.0;1;500.0,2700.0,3000.0;0.0;0;16.2,-15.5,14.7,-13.0
mosquito_b_mk16;12.44;16.51;40.468;6683.0;1467.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;16.1,-15.4,14.8,-14.2
mosquito_f_mk2_norway;12.44;16.51;40.468;6472.5;1374.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;16.1,-15.4,14.8,-14.2
mosquito_fb_mk18;12.44;16.51;40.468;7679.0;2121.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;17.5,-12.0,14.0,-12.0
mosquito_fb_mk6;12.44;16.51;40.468;6819.0;1467.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;17.5,-12.0,14.0,-12.0
mosquito_fb_mk6_ash_norway;12.44;16.51;40.468;6709.0;1467.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;16.1,-15.4,14.8,-14.2
mosquito_j30_sweden;12.44;16.51;40.468;7325.0;1467.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;17.5,-12.0,14.0,-12.0
mosquito_nf_mk2;12.44;16.51;40.468;6172.5;1374.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;16.1,-15.4,14.8,-14.2
mosquito_tr_mk33;12.44;16.51;40.468;7325.0;1467.0;720.0;0.715;315.0;20.0;33.0;0.1,416.0,0.33,356.0,1.0,264.0;-145000.0,333040.0;2;450.0,3000.0,3300.0;0.0;0;17.5,-12.0,14.0,-12.0
ms_405;8.17;10.62;16.04;2029.0;299.0;756.0;0.76;320.0;20.0;43.0;0.1,410.0,1.0,270.0;-110001.0,165001.0;1;450.0,2401.0,2590.0;0.0;0;16.2,-15.5,14.7,-13.0
ms_406c1;8.17;10.62;16.04;2039.0;299.0;756.0;0.76;320.0;20.0;43.0;0.1,410.0,1.0,270.0;-110001.0,165001.0;1;450.0,2401.0,2570.0;0.0;0;16.2,-15.5,14.7,-13.0
ms_410c1;8.17;10.62;16.04;2118.0;299.0;756.0;0.76;320.0;20.0;43.0;0.1,410.0,1.0,270.0;-110001.0,165001.0;1;450.0,2401.0,2570.0;0.0;0;16.2,-15.5,14.7,-13.0
n1k1_ja;8.89;;;2849.0;576.7;;;280.0;20.0;33.0;0.1,470.0,1.0,280.0;;;;126.0;0;
n1k1_kyuofu;10.589;11.99;21.36;2809.0;481.0;600.0;0.7;600.0;20.0;33.0;0.1,470.0,1.0,280.0;-127138.0,116106.0;1;450.0,2450.0,2700.0;0.0;0;16.5,-14.5,15.0,-13.01
n1k2_j;9.29;11.99;23.5;3125.0;522.6;780.0;0.8;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-175654.0,215654.0;1;400.0,3000.0,3493.27;126.0;0;16.5,-14.5,15.0,-13.01
nc_223_3;21.81;;;10553.0;4467.0;;;320.0;20.0;33.0;0.1,520.4,1.0,260.0;;4;400.0,2520.0,3100.0;0.0;0;
nf_5a_netherlands;14.48;;;4390.0;3392.0;1380.0;;444.0;20.0;99.0;0.2,926.0,1.0,555.0;;1;5500.0,16500.0,17500.0;0.0;0;
night_fighter_mk_2;14.63;;;7265.0;;;;;20.0;33.0;;;;;0.0;0;
nimrod_mk1;8.24;;;1335.0;161.0;;;600.0;0;33.0;0.1,520.4,1.0,320.4;;1;450.0,2500.0,3000.0;0.0;0;
nimrod_mk2;8.24;;;1560.0;161.0;;;600.0;0;33.0;0.1,520.4,1.0,320.4;;1;450.0,2900.0,3000.0;0.0;0;
nt_b_52h;48.0;56.0;366.0;78100.0;141600.0;910.0;0.95;450.0;20.0;50.0;0.1,482.0,1.0,352.0;-1400000.0,2800000.0;1;5000.0,8300.0,9000.0;0.0;0;18.0,-13.35,17.0,-22.0
nt_tu_95m;46.17;50.04;283.7;83122.0;84960.0;690.0;0.86;450.0;20.0;33.0;0.1,520.0,1.0,352.0;-1400000.0,3100000.0;1;6600.0,8350.0,15000.0;0.0;0;16.0,-13.35,16.5,-15.0
o3u_1;8.42;10.52;31.31;1812.0;172.0;450.0;0.45;400.0;20.0;33.0;0.1,520.4,1.0,320.4;-2147440000.0,2147440000.0;1;450.0,2100.0,2600.0;0.0;0;18.5,-12.9,16.0,-15.0
oh_58d;10.48;4.0;1.2;1380.0;324.0;300.0;0.6;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;-40000.0,83000.0;1;2000.0,6000.0,8200.0;0.0;0;28.6,-28.0,22.6,-21.0
os2u_1;10.31;10.94;25.7;1400.0;381.57;405.0;0.55;350.0;20.0;33.0;0.1,360.0,1.0,160.0;-180178.0,180178.0;1;300.0,2300.0,2450.0;0.0;0;18.4,-17.4,17.6,-14.9
os2u_3;10.31;10.94;25.7;1937.0;381.57;405.0;0.55;350.0;20.0;33.0;0.1,360.0,1.0,160.0;-180178.0,180178.0;1;300.0,2300.0,2450.0;0.0;0;18.4,-17.4,17.6,-14.9
osprey_mk4;8.94;11.28;31.49;1787.0;261.0;450.0;0.75;450.0;0;33.0;0.1,520.4,1.0,320.4;-40208.0,88458.0;1;450.0,2900.0,3000.0;0.0;0;18.0,-16.0,18.0,-16.0
p-26a_33;7.19;8.525;13.89;1088.0;290.0;508.0;0.7;508.0;0;33.0;0.1,500.0,1.0,240.0;-62021.0,87417.0;1;500.0,2200.0,2500.0;0.0;0;18.0,-8.0,18.0,-10.0
p-26a_34;7.19;8.525;13.89;1088.0;290.0;508.0;0.7;508.0;0;33.0;0.1,500.0,1.0,240.0;-62021.0,87417.0;1;500.0,2200.0,2500.0;0.0;0;18.0,-8.0,18.0,-10.0
p-26a_34_m2;7.19;8.525;13.89;1133.0;290.0;508.0;0.7;508.0;0;33.0;0.1,500.0,1.0,240.0;-62021.0,87417.0;1;500.0,2200.0,2500.0;0.0;0;18.0,-8.0,18.0,-10.0
p-26a_35;7.19;;;1141.0;290.0;;;508.0;0;33.0;0.1,500.0,1.0,240.0;;;;0.0;0;
p-26b_35;7.19;8.525;13.89;1141.0;290.0;508.0;0.7;508.0;0;33.0;0.1,500.0,1.0,240.0;-62021.0,87417.0;1;500.0,2200.0,2500.0;0.0;0;18.0,-8.0,18.0,-10.0
p-36a;8.69;;;2068.0;443.6;;;290.0;20.0;33.0;0.1,520.4,1.0,232.0;;;;0.0;0;
p-36a_rasmussen;8.69;;;2068.0;443.6;;;290.0;20.0;33.0;0.1,520.4,1.0,232.0;;;;0.0;0;
p-36c;8.69;;;2122.0;379.8;;;290.0;20.0;33.0;0.1,520.4,1.0,232.0;;;;0.0;0;
p-36g;8.69;;;2172.0;379.7;;;290.0;20.0;33.0;0.1,520.4,1.0,232.0;;;;0.0;0;
p-38e;11.56;;;5920.0;820.0;;;289.0;20.0;33.0;0.1,620.0,0.5,403.0,1.0,250.0;;;;0.0;0;
p-38g;11.56;;;6050.0;820.0;;;289.0;20.0;33.0;0.1,620.0,0.5,403.0,1.0,250.0;;;;0.0;0;
p-38j;11.56;;;6480.0;1114.0;;;289.0;20.0;33.0;0.1,620.0,0.5,403.0,1.0,250.0;;;;0.0;0;
p-38k;11.56;15.8496;30.42;6510.0;820.0;790.0;0.74;289.0;20.0;33.0;0.1,620.0,0.5,403.0,1.0,250.0;-190000.0,358917.0;2;600.0,3005.0,3350.0;100.0;0;16.5,-18.0,19.0,-18.0
p-38l;11.56;;;6510.0;1114.0;;;289.0;20.0;33.0;0.1,620.0,0.5,403.0,1.0,250.0;;;;0.0;0;
p-39k_1;9.194;10.36;19.862;2955.5;326.6;886.0;0.81;322.0;20.0;33.0;0.1,420.0,0.5,340.0,1.0,233.0;-158128.0,212538.0;1;400.0,3000.0,3300.0;0.0;0;16.0,-15.2,15.0,-14.0
p-39n;9.194;10.36;19.862;2940.8;236.775;886.0;0.81;322.0;20.0;33.0;0.1,450.0,1.0,241.0;-149764.0,199685.0;1;650.0,3000.0,3300.0;0.0;0;16.0,-15.2,14.5,-14.0
p-39n_su;9.194;10.36;19.862;2786.8;236.775;886.0;0.81;322.0;20.0;33.0;0.1,450.0,1.0,241.0;-149764.0,199685.0;1;650.0,3000.0,3300.0;0.0;0;16.0,-15.2,14.5,-14.0
p-39q_15;9.194;10.36;19.862;2786.8;334.0;886.0;0.81;322.0;20.0;33.0;0.1,450.0,1.0,241.0;-149764.0,199685.0;1;650.0,3000.0,3300.0;0.0;0;16.0,-15.2,14.5,-14.0
p-39q_25;9.194;10.36;19.862;2786.8;334.0;886.0;0.81;322.0;20.0;33.0;0.1,450.0,1.0,241.0;-149764.0,199685.0;1;650.0,3000.0,3300.0;0.0;0;16.0,-15.2,14.5,-14.0
p-39q_5;9.194;10.36;19.862;2910.0;236.76;886.0;0.81;322.0;20.0;33.0;0.1,450.0,1.0,241.0;-149764.0,199685.0;1;650.0,3000.0,3300.0;0.0;0;16.0,-15.2,14.5,-14.0
p-400;9.194;10.36;19.862;3020.0;326.6;886.0;0.81;322.0;20.0;33.0;0.1,420.0,0.5,340.0,1.0,233.0;-158128.0,212538.0;1;400.0,3000.0,3300.0;0.0;0;16.0,-15.2,15.0,-14.0
p-40c;9.68;11.3665;21.93;2983.0;370.0;795.0;0.78;300.0;20.0;33.0;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1;600.0,3000.0,3600.0;0.0;0;17.57,-15.0,17.0,-15.0
p-40c_china;9.68;11.3665;21.93;2983.0;370.0;795.0;0.78;300.0;20.0;33.0;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1;600.0,3000.0,3600.0;0.0;0;17.57,-15.0,17.0,-15.0
p-40e;9.665;11.3665;21.93;3276.0;403.0;819.0;0.78;300.0;20.0;33.0;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1;600.0,3000.0,3120.0;0.0;0;17.57,-15.0,17.0,-15.0
p-40f;10.153;11.3665;21.93;3358.0;403.0;819.0;0.81;300.0;20.0;33.0;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1;600.0,3000.0,3180.0;0.0;0;17.57,-15.0,17.0,-15.0
p-47d;10.617;12.444;26.62;4970.5;1033.1;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2700.0,3100.0;113.0;0;16.0,-15.4,15.0,-12.2
p-47d-28;10.617;12.444;26.62;4970.5;1033.1;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2700.0,3100.0;113.0;0;16.0,-15.4,15.0,-12.2
p-47d-30;10.617;12.444;26.62;4970.5;1033.1;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2700.0,3100.0;113.0;0;16.0,-15.4,15.0,-12.2
p-47d_16_re;10.617;12.444;26.62;4970.5;843.15;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2700.0,3100.0;113.0;0;16.0,-15.4,15.0,-12.2
p-47d_22_re;10.617;12.444;26.62;4838.38;843.15;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2700.0,3100.0;113.0;0;16.0,-15.4,15.0,-12.2
p-47d_23_re;10.617;12.444;26.62;4838.38;843.15;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2700.0,3100.0;113.0;0;16.0,-15.4,15.0,-12.2
p-47d_ussr;10.617;12.444;26.62;4970.5;1033.1;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2700.0,3100.0;113.0;0;16.0,-15.4,15.0,-12.2
p-47m-1-re;10.617;12.444;26.62;4855.0;1050.0;885.0;0.9;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-166000.0,385000.0;1;600.0,2800.0,3100.0;113.56;0;16.0,-15.4,15.0,-12.2
p-47n-15;10.617;12.954;29.98;5426.42;1516.0;950.0;0.95;450.0;20.0;33.0;0.1,520.4,1.0,300.0;-330281.0,440375.0;1;600.0,2800.0,3100.0;113.56;0;17.0,-13.4,16.0,-12.2
p-51_a-36;9.796;11.29;21.91;3418.0;490.0;855.0;0.85;287.0;20.0;33.0;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0,1.0,279.0;-117794.0,235587.0;1;600.0,3000.0,3120.0;0.0;0;18.0,-15.0,13.0,-12.0
p-51_mk1a_usaaf;9.82067;;;3307.0;490.0;855.0;;287.0;20.0;33.0;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0,1.0,279.0;;1;600.0,3000.0,3225.0;0.0;0;
p-51a_tl;9.82067;;;3208.0;490.0;;;287.0;20.0;33.0;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0,1.0,279.0;;1;600.0,3000.0,3200.0;0.0;0;
p-51b;9.82067;11.285;21.91;3307.0;490.0;855.0;0.85;287.0;20.0;33.0;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0,1.0,279.0;-114147.0,228293.0;1;600.0,3000.0,3120.0;0.0;0;18.0,-15.0,14.0,-12.0
p-51c-10-nt;9.838;11.286;22.29;3484.0;734.0;853.0;0.84;287.0;10.0;20.0;0.2,676.0,0.4,464.0,1.0,278.0;-110853.0,243877.0;1;600.0,3000.0,3120.0;0.0;0;18.0,-15.0,17.0,-16.0
p-51c-10_france;9.838;11.286;22.29;3484.0;503.0;853.0;0.84;287.0;10.0;20.0;0.2,676.0,0.4,464.0,1.0,278.0;-110853.0,243877.0;1;600.0,3000.0,3240.0;0.0;0;18.0,-15.0,17.0,-16.0
p-51c-11-nt_china;9.838;11.286;22.29;3484.0;734.0;853.0;0.84;287.0;10.0;20.0;0.2,676.0,0.4,464.0,1.0,278.0;-110853.0,243877.0;1;600.0,3000.0,3240.0;0.0;0;18.0,-15.0,17.0,-16.0
p-51d-10;9.838;;;3694.0;734.0;;;281.0;20.0;33.0;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0,1.0,265.0;;;;0.0;0;
p-51d-20-na;9.838;;;3694.0;734.0;901.0;;281.0;20.0;33.0;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0,1.0,265.0;;1;600.0,3000.0,3240.0;0.0;0;
p-51d-30_usaaf_korea;9.838;;;3630.0;734.0;910.0;;281.0;20.0;33.0;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0,1.0,265.0;;1;600.0,3000.0,3240.0;0.0;0;
p-51d-5;9.838;;;3714.0;734.0;855.0;;281.0;20.0;33.0;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0,1.0,265.0;;1;600.0,3000.0,3240.0;0.0;0;
p-51h-5_na;10.16;;;3387.0;693.0;;;281.0;20.0;33.0;0.2,655.0,0.4,455.0,0.67,375.0,0.89,302.0,1.0,270.0;;;;39.0;0;
p-61a_1;14.9;20.11;61.5;10850.0;1714.0;642.0;0.8;350.0;20.0;33.0;0.3,340.0,1.0,280.0;-210000.0,485000.0;1;600.0,2700.0,3100.0;98.4;0;16.2,-13.0,16.5,-16.0
p-61c_1;14.9;20.11;61.5;11580.0;1714.0;726.0;0.8;350.0;20.0;33.0;0.3,340.0,1.0,280.0;-210000.0,485000.0;2;600.0,2800.0,3100.0;242.0;0;16.2,-13.0,16.5,-16.0
p-63a-10;10.028;11.683;23.038;3431.0;344.0;887.0;0.81;304.0;20.0;33.0;0.1,393.0,1.0,262.0;-119000.0,238000.0;1;600.0,3001.0,3150.0;84.7;0;16.7,-12.0,14.1,-14.6
p-63a-5;10.028;11.683;23.038;3249.0;370.0;887.0;0.81;304.0;20.0;33.0;0.1,393.0,1.0,262.0;-119000.0,238000.0;1;600.0,3001.0,3120.0;0.0;0;16.7,-12.0,14.1,-14.6
p-63c-5;10.028;11.683;23.038;3471.0;344.0;887.0;0.81;304.0;20.0;33.0;0.1,393.0,1.0,262.0;-119000.0,238000.0;1;600.0,3001.0,3150.0;84.7;0;16.7,-12.0,14.1,-14.6
p-63c-5_france;10.028;11.683;23.038;3471.0;344.0;887.0;0.81;304.0;20.0;33.0;0.1,393.0,1.0,262.0;-119000.0,238000.0;1;600.0,3001.0,3150.0;84.7;0;16.7,-12.0,14.1,-14.6
p-66;8.661;;;2551.0;490.0;;;280.0;20.0;33.0;0.1,480.0,0.5,340.0,1.0,280.0;;1;500.0,2700.0,3060.0;0.0;0;
p1y1_mod11;15.0;20.0;56.24;7265.0;2757.0;680.0;0.75;275.0;20.0;33.0;0.1,450.0,1.0,275.0;-165000.0,334425.0;2;450.0,2900.0,3200.0;0.0;0;15.5,-13.0,13.5,-12.0
p_108a_serie2;22.1;32.0;135.34;19030.0;6950.0;515.0;0.65;290.0;20.0;33.0;0.1,400.0,1.0,249.0;-300000.0,450000.0;4;450.0,2101.0,2300.0;0.0;0;17.0,-17.0,16.5,-8.0
p_108b_serie1;22.92;;;17811.0;6950.0;;;290.0;20.0;33.0;0.1,400.0,1.0,249.0;;;;0.0;0;
p_108b_serie2;22.92;;;17991.0;6950.0;;;290.0;20.0;33.0;0.1,400.0,1.0,249.0;;;;0.0;0;
p_43a_1;8.5344;;;2666.16;395.0;;;281.0;20.0;33.0;0.1,450.0,1.0,241.38;;;;0.0;0;
p_51b_7_sweden;9.838;;;3484.0;734.0;850.0;;287.0;10.0;20.0;0.2,676.0,0.4,464.0,1.0,278.0;;1;600.0,3000.0,3240.0;0.0;0;
p_59a;12.62;;;3710.0;855.0;;;390.0;20.0;33.0;0.1,520.4,1.0,290.0;;;;0.0;0;
pandora_mk_1;14.63;;;7265.0;;;;;20.0;33.0;;;;;0.0;0;
pb4y-2;22.733;33.528;97.359;18338.0;6434.02;599.0;0.61;263.0;0;33.0;0.1,394.0,1.0,263.0;-246800.0,494500.0;4;600.0,2800.0,2950.0;0.0;0;11.0,-12.5,11.5,-13.0
pb4y-2_china;22.733;33.528;97.359;18338.0;6434.02;599.0;0.61;263.0;0;33.0;0.1,394.0,1.0,263.0;-246800.0,494500.0;4;600.0,2800.0,2950.0;0.0;0;11.0,-12.5,11.5,-13.0
pb4y-2_france;22.733;33.528;97.359;18338.0;6434.02;599.0;0.61;263.0;0;33.0;0.1,394.0,1.0,263.0;-246800.0,494500.0;4;600.0,2800.0,2950.0;0.0;0;11.0,-12.5,11.5,-13.0
pbj_1h;15.636;20.604;56.97;10565.0;2654.0;591.0;0.65;294.0;20.0;33.0;0.1,430.0,0.33,320.0,1.0,294.0;-177470.0,325660.0;2;600.0,2600.0,2880.0;0.0;0;14.25,-13.2,13.5,-15.0
pbj_1j;16.368;20.604;56.97;10087.0;2654.0;591.0;0.65;294.0;20.0;33.0;0.1,430.0,0.33,320.0,1.0,294.0;-177470.0,325660.0;2;600.0,2600.0,2880.0;0.0;0;14.25,-13.2,13.5,-15.0
pbm_1;23.4;;;12593.0;5527.9;388.88;;450.0;20.0;33.0;0.1,520.4,1.0,320.4;;2;400.0,2400.0,3120.0;0.0;0;
pbm_3;24.0;;;12805.0;5618.9;405.0;;450.0;20.0;33.0;0.1,340.0,1.0,280.0;;2;500.0,2600.0,3120.0;0.0;0;
pbm_5a;24.0;35.9664;140.86;18827.0;5726.16;405.0;0.75;450.0;30.0;60.0;0.1,520.4,1.0,320.4;-232539.0,465078.0;2;400.0,2800.0,3120.0;0.0;0;17.5,-12.0,17.0,-11.0
pby-5;19.4824;31.72;130.0644;8522.0;3424.0;405.0;0.75;450.0;0;33.0;0.1,520.4,1.0,320.4;-204033.0,204033.0;2;400.0,2700.0,3060.0;0.0;0;15.0,-13.5,16.0,-13.5
pby-5a;19.4824;31.72;130.0644;8522.0;3424.0;405.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-204033.0,204033.0;2;400.0,2700.0,3060.0;0.0;0;14.5,-13.5,13.0,-13.5
pby-5a_late;19.4824;31.72;130.0644;8522.0;3424.0;405.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-204033.0,204033.0;2;400.0,2700.0,3060.0;0.0;0;14.5,-13.5,13.0,-13.5
pby-5a_late_france;19.4824;31.72;130.0644;8522.0;3424.0;405.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-204033.0,204033.0;2;400.0,2700.0,3060.0;0.0;0;14.5,-13.5,13.0,-13.5
pe-2-1;12.241;17.15;40.5;6002.0;1110.55;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-2-110;12.241;17.15;40.5;6340.0;1110.55;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-2-205;12.241;17.15;40.5;6417.0;1110.55;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-2-31;12.241;17.15;40.5;6407.0;1110.55;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-2-359;12.241;17.15;40.5;6417.0;1110.55;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-2-83;12.241;17.15;40.5;6340.0;1110.55;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-3;12.241;17.15;40.5;5996.0;1680.0;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-3_bis;12.241;17.15;40.5;5940.0;1680.0;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;14.5,-10.0,13.0,-16.0
pe-3_early;12.241;17.15;40.5;5830.0;1680.0;760.0;0.75;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-222196.0,407360.0;2;550.0,2700.0,2800.0;0.0;0;12.0,-10.0,8.7,-16.0
pe-8_m82;23.05;39.139;188.68;20414.0;4095.0;535.0;0.65;390.0;20.0;33.0;0.1,480.0,0.4,350.0,1.0,310.0;-441422.0,530000.0;1;500.0,2400.0,2700.0;0.0;0;
po-2;8.17;11.4;33.15;761.0;95.0;190.0;0.68;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-12837.0,23107.0;1;400.0,1700.0,1840.0;0.0;0;16.0,-10.0,19.0,-10.0
po-2_nw;8.92;;;1687.0;407.0;;;500.0;20.0;33.0;0.1,450.0,0.4,350.0,1.0,250.0;;;;0.0;0;
po-2m;8.17;11.4;33.15;761.0;95.0;190.0;0.68;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-12837.0,23107.0;1;400.0,1700.0,1840.0;0.0;0;16.0,-10.0,19.0,-10.0
po_2op_event;6.1;9.75;23.55;379.0;232.0;560.0;0.75;560.0;0;33.0;0.1,520.4,1.0,320.4;-26923.0,67306.0;1;400.0,1960.0,3000.0;0.0;0;18.0,-16.0,17.0,-16.0
potez_630;11.07;16.0;31.86;3097.0;584.0;462.0;0.72;295.0;0;33.0;0.1,360.0,1.0,240.0;-123500.0,185500.0;2;390.0,2640.0,2800.0;0.0;0;16.0,-15.5,14.5,-13.0
